NP_004282,CARTPT,cocaine- and amphetamine-regulated transcript protein preproprotein,-7.295226,-2.889584
NP_001257965,NA,low affinity immunoglobulin gamma Fc region receptor III-B isoform 4,-0.447239,2.268671
NP_000560,FCGR3A,low affinity immunoglobulin gamma Fc region receptor III-A isoform a precursor,0.125270,2.405697
NP_003755,STX11,syntaxin-11,-1.122514,2.296034
NP_057461,NA,A-kinase anchor protein 7 isoform gamma isoform gamma,-0.244716,1.761158
NP_061859,SH3TC1,SH3 domain and tetratricopeptide repeat-containing protein 1,-0.193752,-3.083404
NP_001034761,YIF1B,protein YIF1B isoform 5,0.019976,4.687647
NP_057550,ANKRD39,ankyrin repeat domain-containing protein 39,0.010181,2.253812
NP_660143,MAP2K5,dual specificity mitogen-activated protein kinase kinase 5 isoform A,0.314931,-1.720716
NP_055676,ATP2C2,calcium-transporting ATPase type 2C member 2,-1.331725,-3.534273
NP_001776,CDA,cytidine deaminase,-1.515929,1.585315
NP_065078,NKIRAS1,NF-kappa-B inhibitor-interacting Ras-like protein 1,-0.088534,2.081165
NP_061993,NA,protocadherin beta-8 precursor,-0.064884,-3.334819
NP_061756,PCDHB13,protocadherin beta-13 precursor,-0.356739,-3.334819
NP_056203,YIPF3,protein YIPF3,-0.558128,-2.840906
NP_006262,S100A1,protein S100-A1,-1.543064,2.532898
NP_079412,OPA3,optic atrophy 3 protein isoform b,-0.459475,2.764380
NP_001017989,OPA3,optic atrophy 3 protein isoform a,-0.477574,2.764380
NP_002719,PRG2,bone marrow proteoglycan isoform 1 preproprotein,-2.144621,0.317792
NP_000456,BARD1,BRCA1-associated RING domain protein 1,0.807900,4.508105
NP_775889,INO80E,INO80 complex subunit E,-0.016688,1.983365
NP_001007468,SFI1,protein SFI1 homolog isoform a,-0.947436,-3.075973
NP_055580,TOMM20,mitochondrial import receptor subunit TOM20 homolog,-0.119395,2.243112
NP_065727,ABHD6,monoacylglycerol lipase ABHD6,0.078744,2.505851
NP_001015882,NA,dnaJ homolog subfamily C member 25 precursor,-0.609989,3.371499
NP_001001790,TOMM5,mitochondrial import receptor subunit TOM5 homolog isoform 1,-0.479083,1.840282
NP_001171656,NA,G-protein coupled receptor-associated sorting protein 1,-0.185917,-3.472097
NP_848602,OAF,out at first protein homolog precursor,0.278769,3.144627
NP_055976,ARL6IP1,ADP-ribosylation factor-like protein 6-interacting protein 1,-0.142237,-2.670473
NP_009099,ABCA8,ATP-binding cassette sub-family A member 8,-0.225489,3.236074
NP_525022,ABCA9,ATP-binding cassette sub-family A member 9,-0.033275,7.555021
NP_001026909,ASB9,ankyrin repeat and SOCS box protein 9 isoform 1,0.054669,2.115958
NP_001162002,ASB9,ankyrin repeat and SOCS box protein 9 isoform 3,0.042368,2.705645
NP_003842,CREG1,protein CREG1 precursor,0.445903,3.662313
NP_001229410,NA,probable RNA-binding protein EIF1AD,0.014184,-2.047121
NP_995325,NA,musculoskeletal embryonic nuclear protein 1,-1.074470,1.429586
NP_001185903,NA,TMEM110-MUSTN1 fusion protein,-0.963731,1.306592
NP_001180265,NA,putative SEC14-like protein 6,-0.503034,2.092986
NP_002013,FMO4,dimethylaniline monooxygenase,0.099526,-2.988677
NP_000624,BCL2,apoptosis regulator Bcl-2 alpha isoform,-0.408987,1.774533
NP_689947,C6ORF89,bombesin receptor-activated protein C6orf89,-0.921563,-4.368903
NP_996816,USH2A,usherin isoform B,-0.600646,2.163102
NP_002816,PTN,pleiotrophin precursor,0.289118,3.952936
NP_003551,PLA2G6,85/88 kDa calcium-independent phospholipase A2 isoform a,-0.578805,-3.039886
NP_000031,APOC3,apolipoprotein C-III precursor,0.448673,4.834915
NP_078933,MORC4,MORC family CW-type zinc finger protein 4 isoform a,-0.111547,-4.073894
NP_003990,OSMR,oncostatin-M-specific receptor subunit beta isoform 1 precursor,0.006617,2.081175
NP_001882,CSN2,beta-casein precursor,-4.751006,0.000000
NP_003167,SYCP1,synaptonemal complex protein 1,-0.622198,-2.674045
NP_001138450,MTHFD2L,probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2,-1.215389,-4.139292
NP_009188,PNMA2,paraneoplastic antigen Ma2,-0.026770,2.625061
XP_003960473,NA,PREDICTED: LOW QUALITY PROTEIN: protein FAM86B2,0.219981,6.094313
NP_003752,VAMP8,vesicle-associated membrane protein 8,-0.382676,-2.579039
NP_057646,TLR7,toll-like receptor 7 precursor,-0.310000,-3.255452
XP_003960602,NA,PREDICTED: uncharacterized protein LOC642131,0.483699,2.874486
NP_006770,CDC42EP2,cdc42 effector protein 2,0.245514,2.595581
NP_005973,SIX1,homeobox protein SIX1,-0.216413,1.837146
NP_001231693,NA,TNFAIP3-interacting protein 3 isoform 3,-1.556733,-6.464385
NP_001243794,NA,putative tyrosine-protein phosphatase auxilin isoform 3,-0.661857,6.137810
NP_002768,PRTN3,myeloblastin precursor,-3.336170,-0.669343
NP_001248370,NA,exostosin-like 2 isoform 3,0.182482,2.824307
NP_003723,NA,eukaryotic translation initiation factor 4E-binding protein 3,-0.124276,-3.058549
NP_001636,APOC1,apolipoprotein C-I precursor,0.182762,4.341006
NP_057717,AHSP,alpha-hemoglobin-stabilizing protein,-0.274312,4.075468
NP_733752,MLX,max-like protein X isoform gamma,0.142582,2.281598
NP_006263,S100B,protein S100-B,-0.628287,3.714772
NP_004066,CRY1,cryptochrome-1,-0.235910,3.321033
NP_004551,ROR2,tyrosine-protein kinase transmembrane receptor ROR2 precursor,-0.459293,5.913177
NP_001243055,NA,ceramide synthase 6 isoform 1,-0.859225,-4.042522
NP_000423,MYL2,"myosin regulatory light chain 2,-1.516788,-4.260133
NP_061742,PCDHGA6,protocadherin gamma-A6 isoform 1 precursor,-0.270222,-3.140081
NP_872304,ZNF428,zinc finger protein 428,-0.202092,-2.376383
NP_001629,APOF,apolipoprotein F precursor,0.257464,4.117527
NP_002695,PPBP,platelet basic protein preproprotein,-0.119951,5.529152
NP_071939,ZDHHC6,palmitoyltransferase ZDHHC6,-0.206706,-2.644356
NP_060600,SHQ1,protein SHQ1 homolog,-2.047177,0.000000
NP_055917,NPHP4,nephrocystin-4,-0.083663,-3.715103
NP_659399,PEBP4,phosphatidylethanolamine-binding protein 4 precursor,0.305910,4.368533
NP_000474,APOC2,apolipoprotein C-II precursor,0.366783,4.214795
NP_077289,NOL12,nucleolar protein 12,-1.353864,-5.050540
NP_065148,RETN,resistin precursor,-5.063571,-0.753429
NP_254274,IL33,interleukin-33 isoform 1 precursor,0.665235,4.173910
NP_001073910,TTC36,tetratricopeptide repeat protein 36,0.080571,2.857174
NP_055551,KIAA0101,PCNA-associated factor isoform 1,-0.593457,-3.267703
NP_001025160,KIAA0101,PCNA-associated factor isoform 2,-0.784008,-3.660516
NP_000945,NA,prostaglandin-H2 D-isomerase precursor,0.881451,4.592815
NP_001034779,CHTF8,chromosome transmission fidelity protein 8 homolog,0.067476,-2.453553
NP_001171506,NA,centrosomal protein of 85 kDa-like isoform c,-1.371221,-3.737306
NP_777555,PCP2,Purkinje cell protein 2 homolog isoform 1,-0.222251,2.236045
NP_078828,LASS4,ceramide synthase 4,-1.506773,-4.196507
NP_110416,HM13,minor histocompatibility antigen H13 isoform 1,-0.697339,-2.859589
NP_848697,HM13,minor histocompatibility antigen H13 isoform 4,-0.747194,-4.828698
NP_001015038,PAGE2B,putative G antigen family E member 3,-9.197259,-1.924847
NP_997222,PAGE2,P antigen family member 2,-9.133835,-1.924847
NP_005825,TIMM17B,mitochondrial import inner membrane translocase subunit Tim17-B isoform 2,-0.139244,2.285513
NP_001161419,TIMM17B,mitochondrial import inner membrane translocase subunit Tim17-B isoform 1,-0.124387,2.285513
NP_001137453,CHRDL1,chordin-like protein 1 isoform 1 precursor,0.046888,3.586123
NP_835225,NA,protein CXorf40A isoform a,-0.420104,1.913867
NP_003298,TRPM2,transient receptor potential cation channel subfamily M member 2,-1.215694,-3.865776
NP_001241667,NA,rho-related GTP-binding protein RhoE precursor,-0.066328,2.379621
NP_078907,C11ORF61,myb/SANT-like DNA-binding domain-containing protein 2,-0.037849,2.041929
NP_710142,USH1C,harmonin isoform b3,-0.572907,-3.269931
NP_055094,OLFM1,noelin isoform 1 precursor,-0.435784,-2.658468
NP_112561,TEX15,testis-expressed sequence 15 protein,-0.394815,-2.648135
NP_005181,CCNC,cyclin-C isoform a,0.018300,-2.980150
NP_055749,DZIP1,zinc finger protein DZIP1 isoform 1,-0.791125,-2.891989
NP_115740,DNAJC14,dnaJ homolog subfamily C member 14,-0.759909,2.530244
NP_001186,BFSP1,filensin isoform 1,-0.318083,2.650212
NP_001637,APOC4,apolipoprotein C-IV precursor,0.436081,5.078501
NP_705838,CMYA5,cardiomyopathy-associated protein 5,-1.350992,-4.112433
NP_000302,PRNP,major prion protein preproprotein,-0.487231,1.896189
NP_001010870,TDRD6,tudor domain-containing protein 6 isoform 1,-0.320888,-2.868371
XP_003960229,NA,PREDICTED: DNA-directed RNA polymerase III subunit RPC7-like,-0.361893,-3.180232
NP_066919,CACNA1I,voltage-dependent T-type calcium channel subunit alpha-1I isoform a,0.005869,-2.544918
NP_065695,TMEM9B,transmembrane protein 9B precursor,-0.421669,-3.949106
NP_001265360,NA,complement C1q tumor necrosis factor-related protein 5 precursor,-0.160984,-2.565876
NP_006542,SCGB1D2,secretoglobin family 1D member 2 precursor,-1.472515,3.293711
XP_003960392,NA,PREDICTED: uncharacterized protein LOC285556,-1.435286,-4.931842
NP_001193884,NA,contactin-4 isoform a precursor,-1.251176,-3.453738
NP_783302,CNTN4,contactin-4 isoform c,-1.434084,-3.453738
NP_110433,C1ORF21,uncharacterized protein C1orf21,-1.004288,-3.234819
NP_005208,DEFA3,neutrophil defensin 3 preproprotein,-4.670246,0.241648
NP_001245249,NA,tumor protein p53-inducible protein 11,-0.698634,-3.041883
NP_001121070,NA,insulin-like growth factor II isoform 2,0.412505,2.829837
NP_612417,GTF3C6,general transcription factor 3C polypeptide 6,-0.395387,-2.979116
NP_001984,F3,tissue factor isoform 1 precursor,-0.031426,5.284321
NP_065744,DSCAML1,Down syndrome cell adhesion molecule-like protein 1,-0.732237,1.321191
NP_001002759,C10ORF78,swi5-dependent recombination DNA repair protein 1 homolog isoform a,-0.544485,-4.105480
NP_525021,ABCA10,ATP-binding cassette sub-family A member 10,-0.182398,2.171857
NP_543011,C20ORF108,protein FAM210B,-0.865742,-3.285011
NP_004420,EFNB1,ephrin-B1 precursor,0.123061,3.311608
NP_005075,PLA2G7,platelet-activating factor acetylhydrolase precursor,0.244054,2.448510
NP_660310,C6ORF57,UPF0369 protein C6orf57 precursor,-0.082287,2.070148
NP_444513,DCD,dermcidin preproprotein,-1.767071,1.159934
NP_071383,MRPS14,"28S ribosomal protein S14,-0.276957,-2.861343
NP_778230,CLEC14A,C-type lectin domain family 14 member A precursor,0.201296,3.123446
NP_061908,PCDH18,protocadherin-18 precursor,-0.515927,2.014020
NP_060174,ANKRD49,ankyrin repeat domain-containing protein 49,-0.060044,2.127588
NP_001070148,C17ORF108,LYR motif-containing protein 9,-0.582986,1.905141
NP_006310,CDIPT,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,-0.522105,-3.304296
NP_006094,WFDC2,WAP four-disulfide core domain protein 2 precursor,-2.735160,2.900076
NP_001265319,NA,sodium-coupled neutral amino acid transporter 1 isoform 2,0.231408,-3.960981
NP_001157871,C14ORF38,coiled-coil domain-containing protein 175,-0.800511,-3.029061
NP_065986,USP37,ubiquitin carboxyl-terminal hydrolase 37,-0.974400,3.531027
NP_001188472,NA,protein FAM161A isoform 1,-0.483134,-2.959481
NP_055455,TTLL4,tubulin polyglutamylase TTLL4,-0.404087,5.367485
NP_620482,MYO3B,myosin-IIIb isoform 2,0.214520,3.242022
NP_001135419,CCDC66,coiled-coil domain-containing protein 66 isoform 1,-0.480983,2.118639
NP_056305,SEC31B,protein transport protein Sec31B,-0.429374,-2.696700
NP_003349,UGCG,ceramide glucosyltransferase,-0.207044,2.789637
NP_001092903,JAKMIP1,janus kinase and microtubule-interacting protein 1 isoform 1,-1.487749,-4.031444
NP_653321,JAKMIP1,janus kinase and microtubule-interacting protein 1 isoform 2,-1.761514,-4.031444
NP_001243559,NA,serine/threonine-protein kinase BRSK2 isoform 4,-0.899551,-4.368903
NP_115806,BRSK1,serine/threonine-protein kinase BRSK1,-0.998963,-4.368903
NP_006724,CENPI,centromere protein I,-2.790274,-8.215058
NP_055543,FRMPD4,FERM and PDZ domain-containing protein 4,-0.426331,-2.688559
NP_008875,SPP2,secreted phosphoprotein 24 precursor,-1.270679,2.206660
NP_031363,DLEC1,deleted in lung and esophageal cancer protein 1 isoform DLEC1-S3,-0.750333,-4.121849
NP_110422,STMN4,stathmin-4,-2.115730,-4.421454
NP_001264262,NA,ankyrin repeat domain-containing protein 62,-2.172305,-5.214213
NP_004322,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,-0.636626,-2.892161
NP_002610,PF4,platelet factor 4 precursor,0.071792,6.088175
NP_002611,PF4V1,platelet factor 4 variant precursor,0.247349,6.584206
NP_775760,HEATR7B2,maestro heat-like repeat-containing protein family member 2B,0.338409,2.564482
NP_660344,NA,Golgi apparatus membrane protein TVP23 homolog C isoform 1,-0.133221,1.938082
NP_116166,NA,G-protein coupled receptor 124 precursor,-0.488578,3.041505
NP_004603,TGFBR1,TGF-beta receptor type-1 isoform 1 precursor,-1.084096,-5.213203
NP_005937,MT1A,metallothionein-1A,-1.919866,-4.171257
NP_689613,C4ORF32,uncharacterized protein C4orf32,-0.178673,-4.667375
NP_852091,CCDC39,coiled-coil domain-containing protein 39,-1.614494,-3.864286
NP_477515,UBE2J2,ubiquitin-conjugating enzyme E2 J2 isoform 2,-0.938298,1.100942
NP_001070966,C17ORF63,protein FAM222B,-0.687308,1.608704
NP_115800,KIAA1826,myb/SANT-like DNA-binding domain-containing protein 4,-0.509250,-5.000312
NP_001135772,CCNYL1,cyclin-Y-like protein 1 isoform 1,0.327467,-1.759966
NP_689736,CCNYL1,cyclin-Y-like protein 1 isoform 2,0.409184,-1.759966
NP_001129595,FAM178A,protein FAM178A isoform 2,-0.859325,-3.561900
NP_054766,C19ORF53,leydig cell tumor 10 kDa protein homolog,-0.524240,-3.083707
NP_002222,CD82,CD82 antigen isoform 1,-1.028759,-3.748901
NP_079022,HHIPL2,HHIP-like protein 2 precursor,-1.034138,-4.544947
NP_002980,CCL21,C-C motif chemokine 21 precursor,0.243218,4.553688
NP_932766,AQP1,aquaporin-1 isoform 1,0.364958,3.374859
NP_065138,PLXDC1,plexin domain-containing protein 1 precursor,-1.906168,0.576125
NP_620411,ESAM,endothelial cell-selective adhesion molecule precursor,0.359908,3.124324
NP_000825,GRIN2B,"glutamate receptor ionotropic,-0.484483,-2.703849
NP_940891,CCDC84,coiled-coil domain-containing protein 84,-0.553873,-5.317526
NP_690878,C17ORF103,protein GTLF3B,0.330410,7.654235
NP_001010906,C8ORF80,nuclear GTPase SLIP-GC,-0.268449,6.031994
NP_001254514,NA,F-box/WD repeat-containing protein 10 isoform 1,-0.455334,-2.589965
NP_932348,CCDC57,coiled-coil domain-containing protein 57,-0.876742,-4.865121
NP_056496,B9D1,B9 domain-containing protein 1 isoform b,0.147658,2.480493
NP_001180386,NA,intermediate filament family orphan 1 isoform 5,-1.103666,-3.407208
NP_004878,CXCL14,C-X-C motif chemokine 14 precursor,-0.832870,1.396429
NP_001017969,KIAA2026,uncharacterized protein KIAA2026,-0.143342,2.795395
NP_775788,VKORC1L1,vitamin K epoxide reductase complex subunit 1-like protein 1,0.124324,-2.968636
NP_116738,NA,C-C motif chemokine 14 isoform 2 precursor,-0.054923,5.013093
NP_060887,ADCY10,adenylate cyclase type 10 isoform 1,0.086953,2.103973
NP_001092275,ANKRD20B,ankyrin repeat domain-containing protein 20A4,-0.159278,-3.083849
NP_057576,RANGRF,ran guanine nucleotide release factor isoform A,0.228629,2.431640
NP_001171273,NA,ran guanine nucleotide release factor isoform C,0.078280,2.431640
NP_110410,PTDSS2,phosphatidylserine synthase 2,-0.226554,4.013434
NP_004526,MYT1,myelin transcription factor 1,-0.307555,-3.244361
NP_037489,PURG,purine-rich element-binding protein gamma isoform A,0.583913,2.779274
NP_001015508,PURG,purine-rich element-binding protein gamma isoform B,0.590579,2.779274
NP_055782,MTMR15,fanconi-associated nuclease 1 isoform a,-0.182063,-2.893151
NP_002761,PRSS2,trypsin-2 preproprotein,-0.077379,2.958328
XP_003960992,NA,PREDICTED: putative trypsin-6 isoform 2,0.086791,2.958328
NP_001104753,IGF1,insulin-like growth factor 1 isoform 1 preproprotein,-0.095310,2.124746
NP_000609,IGF1,insulin-like growth factor 1 isoform 4 preproprotein,0.295820,2.553214
NP_001242914,NA,collectin-11 isoform f precursor,0.318187,2.727437
NP_689624,ZNF786,zinc finger protein 786,0.130605,-2.606954
NP_004117,GNG11,guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11 precursor,0.003837,2.893332
NP_068774,GNGT1,guanine nucleotide-binding protein G(T) subunit gamma-T1 precursor,-0.366237,2.802229
NP_006395,PROCR,endothelial protein C receptor precursor,0.144224,3.355080
NP_620126,CCDC126,coiled-coil domain-containing protein 126 precursor,-0.066718,3.242298
NP_071400,TSPYL2,testis-specific Y-encoded-like protein 2,-0.128621,-3.647057
NP_001032852,COL28A1,collagen alpha-1(XXVIII) chain precursor,-3.066973,0.000000
NP_002079,GRIK5,"glutamate receptor ionotropic,-0.259002,-3.187395
NP_001127965,TOMM6,mitochondrial import receptor subunit TOM6 homolog,0.108724,2.410288
NP_659475,C2ORF39,dynein regulatory complex protein 1,0.045596,2.351462
NP_938012,LMOD3,leiomodin-3,-0.684690,-3.625364
NP_001035546,RHBDD2,rhomboid domain-containing protein 2 isoform a,-0.646218,-3.211089
NP_789790,NLRP9,"NACHT,-0.140747,-2.480678
NP_857596,CCDC67,coiled-coil domain-containing protein 67,-0.203962,-2.970612
NP_056074,ICOSLG,ICOS ligand precursor,-0.297934,3.099203
NP_060247,MKS1,Meckel syndrome type 1 protein isoform 1,-1.750212,-3.864286
NP_037469,TIMM22,mitochondrial import inner membrane translocase subunit Tim22,-0.049941,2.350942
NP_055489,EDEM1,ER degradation-enhancing alpha-mannosidase-like protein 1,-0.206540,-2.882722
NP_077271,DERL1,derlin-1 isoform a,-0.625275,-2.780809
NP_001073970,TMEM223,transmembrane protein 223,0.155030,-2.072414
NP_001479,TADA2A,transcriptional adapter 2-alpha isoform a,-0.599181,-4.526276
NP_001243276,NA,semaphorin-5B isoform 2,-0.049795,2.400506
NP_078993,MCTP1,multiple C2 and transmembrane domain-containing protein 1 isoform L,-0.944047,-2.982913
NP_057540,TMEM9,transmembrane protein 9 precursor,-0.523846,-3.038002
NP_689732,C2ORF67,KAT8 regulatory NSL complex subunit 1-like protein,-0.059137,-4.438974
NP_001136155,CCDC121,coiled-coil domain-containing protein 121 isoform 2,-0.803633,3.734686
NP_085127,KLHL15,kelch-like protein 15,-0.212677,2.795395
NP_005447,MAPK8IP1,C-Jun-amino-terminal kinase-interacting protein 1,-0.910786,4.753030
XP_003960780,NA,PREDICTED: c-Jun-amino-terminal kinase-interacting protein 1-like,-1.252788,4.528640
NP_689540,AK7,adenylate kinase 7,-3.135987,8.520237
NP_006040,SNAPC5,snRNA-activating protein complex subunit 5,-0.134054,-2.414657
NP_064629,CHPT1,cholinephosphotransferase 1,-0.541550,-3.206409
NP_000824,GRIN2A,"glutamate receptor ionotropic,0.141565,2.336835
NP_060689,CCDC87,coiled-coil domain-containing protein 87,0.161727,-3.081840
NP_598004,KCNV2,potassium voltage-gated channel subfamily V member 2,-0.831533,-2.952810
NP_207837,CNTNAP4,contactin-associated protein-like 4 isoform 1 precursor,-0.352482,-3.132301
NP_001164163,CAGE1,cancer-associated gene 1 protein isoform 1,-1.214667,-5.739344
NP_995586,CAGE1,cancer-associated gene 1 protein isoform 3,-1.037588,-5.739344
NP_000404,HSD17B1,estradiol 17-beta-dehydrogenase 1,-0.181502,-2.399356
NP_004107,FKBP1B,peptidyl-prolyl cis-trans isomerase FKBP1B isoform a,-1.537389,-4.201800
NP_689879,NA,inactive phospholipase D5 isoform 1,-0.759833,-3.613219
NP_003713,TP63,tumor protein 63 isoform 1,0.520067,5.279030
NP_001012267,CENPP,centromere protein P,-0.205797,-2.871790
NP_612439,ADPRHL1,[ignal peptide peptidase-like 2A precursor,-0.605563,-5.095001
NP_002142,HPN,serine protease hepsin precursor,-1.599884,2.355377
NP_477521,MUCL1,mucin-like protein 1 precursor,-5.456427,4.392056
NP_001177695,NA,stathmin domain-containing protein 1,-1.033579,-5.360053
NP_000411,KEL,kell blood group glycoprotein,-0.094094,3.371100
NP_056297,SLC22A23,solute carrier family 22 member 23 isoform a,-0.668700,-3.500833
NP_002575,PAX7,paired box protein Pax-7 isoform 1,-1.347751,-3.739485
NP_009206,TUSC2,tumor suppressor candidate 2,0.118330,2.383197
NP_112566,TEX11,testis-expressed sequence 11 protein isoform 2,-0.480906,-4.789016
XP_003960648,NA,PREDICTED: putative uncharacterized protein LOC400499,-0.773959,-4.121849
XP_003846609,NA,PREDICTED: putative uncharacterized protein C12orf63,-0.722253,-4.121849
NP_660323,FAM119A,protein-lysine methyltransferase METTL21A,-0.297790,1.942381
NP_722576,GPR112,probable G-protein coupled receptor 112,-0.417007,-2.783297
NP_001229243,NA,mitogen-activated protein kinase kinase kinase 13 isoform 1,-0.459865,-2.648135
NP_612641,HDGFL1,hepatoma-derived growth factor-like protein 1,-2.272886,-4.697316
NP_001020118,YIPF5,protein YIPF5 isoform a,-0.077032,-2.101917
NP_115981,ACCS,1-aminocyclopropane-1-carboxylate synthase-like protein 1,-1.099036,-3.360063
NP_056162,RIMBP2,RIMS-binding protein 2,-0.689979,-4.704993
NP_004097,FCER1G,high affinity immunoglobulin epsilon receptor subunit gamma precursor,-0.242616,-2.580366
NP_001224,CAV2,caveolin-2 isoform a,-0.299820,-2.713591
NP_000833,GRM5,metabotropic glutamate receptor 5 isoform b precursor,-1.282470,-4.529181
NP_001002860,BTBD7,BTB/POZ domain-containing protein 7 isoform 1,-0.671395,-3.195669
NP_064618,C17ORF48,manganese-dependent ADP-ribose/CDP-alcohol diphosphatase,0.482190,2.832457
NP_955387,ADAMTS18,A disintegrin and metalloproteinase with thrombospondin motifs 18 preproprotein,-2.393126,0.000000
NP_055959,ZCCHC14,zinc finger CCHC domain-containing protein 14,-0.712605,-6.048186
NP_055916,GLT25D2,procollagen galactosyltransferase 2 precursor,-0.163363,-3.120536
NP_005636,TAF13,transcription initiation factor TFIID subunit 13,-0.195946,-2.589965
NP_054760,SPCS1,signal peptidase complex subunit 1,-0.745105,-2.828181
NP_061909,HMGCLL1,"3-hydroxymethyl-3-methylglutaryl-CoA lyase,-1.981707,0.080500
NP_068368,ADAM22,disintegrin and metalloproteinase domain-containing protein 22 isoform 2 preproprotein,-1.244062,-4.360386
NP_001106795,NA,CST complex subunit TEN1,-0.088950,2.895594
NP_078919,FAM164C,zinc finger C2HC domain-containing protein 1C isoform a,-0.718805,-2.744830
NP_055209,GHITM,growth hormone-inducible transmembrane protein,-0.344590,-3.826140
NP_004846,PIGB,GPI mannosyltransferase 3,-0.181991,-3.612676
NP_001244953,NA,SKI family transcriptional corepressor 1,-1.113017,-4.378761
NP_006064,TRDN,triadin isoform 1,-0.957596,-3.951878
NP_003467,CSRP3,cysteine and glycine-rich protein 3,-1.420400,-3.743455
NP_001258074,NA,"type 2 lactosamine alpha-2,-0.110408,6.421433
NP_001238774,NA,short transient receptor potential channel 1 isoform 1,-0.153696,-2.718679
NP_001186728,NA,immunoglobulin-like domain-containing receptor 1 isoform 1 precursor,-0.087491,-2.146813
NP_003629,ITGA8,integrin alpha-8 precursor,-0.687877,-3.333243
NP_001012520,C9ORF117,uncharacterized protein C9orf117,-0.830460,-3.227573
NP_001091999,TXNDC2,thioredoxin domain-containing protein 2 isoform 2,-0.167259,-3.255360
NP_001230678,NA,modulator of retrovirus infection homolog isoform 2,0.024053,2.070038
NP_060835,MNS1,meiosis-specific nuclear structural protein 1,-0.617962,-2.852404
NP_060251,CYP2W1,cytochrome P450 2W1 precursor,-0.336814,2.102843
NP_001071062,C14ORF73,exocyst complex component 3-like protein 4,-1.430885,-3.805538
NP_006799,SEC61B,protein transport protein Sec61 subunit beta,0.038791,-2.009489
NP_001092690,ZNF862,zinc finger protein 862,-1.224490,-5.062654
NP_004935,DNASE1L3,deoxyribonuclease gamma isoform 1 precursor,-2.164705,-0.124609
NP_000705,TSPO,translocator protein,0.261042,-1.846644
NP_001017437,CCDC157,coiled-coil domain-containing protein 157,-0.225163,-2.788204
NP_000021,AGXT,serine--pyruvate aminotransferase,-0.379080,-3.585696
NP_073732,ELOVL1,elongation of very long chain fatty acids protein 1 isoform 1,-0.806031,-3.811329
NP_008959,TRIM31,E3 ubiquitin-protein ligase TRIM31,-2.159884,-5.517556
NP_005942,MT1H,metallothionein-1H,-1.897779,-4.037148
NP_001020775,ARRDC2,arrestin domain-containing protein 2 isoform 2,-1.458708,-4.121849
NP_002092,GYPC,glycophorin-C isoform 1,0.019545,5.374766
NP_001128320,CCDC152,coiled-coil domain-containing protein 152,0.191523,-3.641125
NP_689932,SPERT,spermatid-associated protein,0.055549,-4.134285
NP_036321,CABYR,calcium-binding tyrosine phosphorylation-regulated protein isoform a,-1.523099,-4.330293
NP_001034931,C17ORF90,oxidoreductase-like domain-containing protein 1,-0.573785,1.971399
NP_005932,MMP16,matrix metalloproteinase-16 precursor,-0.841893,-3.174893
NP_001013716,SRRD,SRR1-like protein,-0.508535,-3.952548
NP_004824,AIM2,interferon-inducible protein AIM2,-1.226580,4.833518
NP_001170787,NA,sodium-dependent phosphate transport protein 2C,-0.361979,-2.696628
NP_777550,ANUBL1,AN1-type zinc finger protein 4,0.287837,-1.999353
NP_056219,NA,whirlin isoform 1,-0.362803,-4.731429
NP_954870,TPTE,putative tyrosine-protein phosphatase TPTE isoform alpha,-0.134692,-2.453919
NP_060749,TMEM19,transmembrane protein 19,-1.018112,-4.223797
NP_694573,ZNF75A,zinc finger protein 75A,-1.622614,-3.864286
NP_542193,BRI3BP,BRI3-binding protein precursor,-2.455940,0.000000
NP_659402,TTC16,tetratricopeptide repeat protein 16,-0.632227,-3.979588
NP_000209,KCNQ1,potassium voltage-gated channel subfamily KQT member 1,-1.080278,-5.549611
NP_001127846,SPATC1,speriolin isoform 2,-2.831874,0.000000
NP_078848,GALNT14,polypeptide N-acetylgalactosaminyltransferase 14 isoform 1,-0.614871,-2.988744
NP_940918,GALNTL4,polypeptide N-acetylgalactosaminyltransferase 18,-0.863877,-3.505054
NP_776245,TPPP2,tubulin polymerization-promoting protein family member 2,-2.918294,0.000000
NP_060766,LRRC36,leucine-rich repeat-containing protein 36 isoform 1,-0.723749,-2.764203
NP_075555,FOXL2,forkhead box protein L2,-0.072290,-2.301994
NP_006762,KRT38,"keratin,-1.000021,2.800957
NP_003761,KRT37,"keratin,-1.085690,3.974401
NP_056483,RGS22,regulator of G-protein signaling 22,-0.647894,-3.407712
NP_001138482,C12ORF70,uncharacterized protein C12orf70,-0.020770,-2.983878
NP_079321,BAIAP2L2,brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 2,-0.563218,-3.067071
NP_849158,PLD6,mitochondrial cardiolipin hydrolase,-1.071854,-4.124349
NP_005459,NAALADL1,N-acetylated-alpha-linked acidic dipeptidase-like protein,-0.235470,-3.488590
NP_065394,MCOLN1,mucolipin-1,-0.861790,-4.582563
NP_002458,MYC,myc proto-oncogene protein,-0.708096,4.700596
NP_001004432,LINGO4,leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 4 precursor,0.514920,4.028134
